ID_REF	Description	GSM41346	GSM41347	GSM41348	GSM41349	GSM41350	GSM41351	GSM41352	GSM41353	GSM41354	GSM41355	GSM41356	GSM41357
201659_s_at	NA	1344.3	1296.7	1344.7	1417.1	1371.9	1420.2	1476.2	1524.8	1390	1175.5	1578.6	1417.8
201660_at	NA	1525	711.8	889.2	1262.9	798.5	821.3	1318.2	961.5	754.5	1345.1	659.6	732.2
201661_s_at	NA	1216	577.4	665.5	1182	689.4	521.8	1015	803.5	556.9	999.9	583.2	468
201662_s_at	NA	2153.3	1925.2	1444.5	2051	1800.9	1168.2	1989.1	1771.3	1173.2	1909.9	1824.1	1079.3
201663_s_at	NA	878	378.6	494.1	1523.2	592.3	945.9	1543.9	930.8	649.2	1528.1	564.3	892.6
201664_at	NA	881.1	422.9	432.4	1582	715.6	667.6	1309	948.3	676.1	1449.5	701.4	820.1
201665_x_at	NA	12695.9	17463.7	11736.1	8291.6	15710.6	15795.2	10027.3	15633.2	12912.7	12642.2	14096.9	13488.2
201666_at	NA	8784.6	8552.3	7234.6	7803.2	7900.1	10417.7	8794.4	7613.5	7395.5	9226.2	7743.4	8796.4
201667_at	NA	493.8	1355	960.8	83.7	122	6.3	62.6	112.9	53.1	128.4	129.3	52.3
201668_x_at	NA	639.1	748.4	1011.5	811.9	821.1	842.2	981.9	793.8	777	614.7	859.9	958.1
201669_s_at	NA	2089.9	2785.9	2787.1	2726.6	2944.8	2625.2	2215.4	2929.6	2476.1	2299.2	2956.3	2137.2
201670_s_at	NA	1300.3	1087.7	1746	1531.1	1230.1	1409.4	1258.3	915.1	1608	1515.8	1090.1	1538.1
201671_x_at	NA	699.2	416.5	692.9	856.9	829.5	905.7	711.3	856.8	1142.8	692.9	1040.1	978.5
201672_s_at	NA	2441.1	3437.2	3189.6	3438.9	4007.4	3573	3084.8	3950.1	4626	3113.2	4349.7	4749.8
201673_s_at	NA	1005.4	821.3	1081.2	1033.6	714.4	1249.9	1068.2	839.9	1243.7	1063.9	836.9	1230.7
201674_s_at	NA	1294.1	1448.9	1447.8	769.4	397.6	783.8	983	501.3	871.4	735.8	619.6	818.9
201675_at	NA	2011.6	1953.7	1506.9	1616.4	739.8	1324.1	1833.9	769.3	1335.6	1513.8	756.2	1259.1
201676_x_at	NA	5939.2	5628.7	5161.1	4506.9	7030.4	4510.8	4909.4	6767.5	6001.9	6155.4	6694.4	4740.3
201677_at	NA	264.8	194	146.8	201.4	268.6	130.5	225.7	145.1	160.8	236.8	220.8	136
201678_s_at	NA	568.4	564.8	554.1	526.2	446.3	584.2	835.2	543.7	627.3	840.8	521.1	593.2
201679_at	NA	159.4	148	179.9	108.6	197.7	173.2	228.3	158.6	122.7	166.2	126.1	199.7
201680_x_at	NA	1232.2	1590.6	996.5	1118.4	1463.4	1624.7	1506.7	1502	956.9	1349.9	1537.9	1125.7
201681_s_at	NA	765.6	779	697.5	1153.7	852.5	803	828	1116.4	876.7	998.5	1024.3	836.4
201682_at	NA	1129.1	1801.3	1077	956.1	2072.1	1010.1	699.4	2206	966.5	1497.5	1874.4	1520.6
201683_x_at	NA	129.1	123.5	466.1	280	192.4	292.4	350.3	217.8	329.6	230.2	236.1	350.1
201684_s_at	NA	829.9	799	901.6	980.6	741.7	829.5	857.5	739.5	1020	1058	595.2	849.7
201685_s_at	NA	246.7	239.4	235.2	282.8	225.6	198.1	249.9	238.1	164.3	277.1	254.6	199.8
201686_x_at	NA	605.4	907.4	848.5	501	432.5	799.4	523.8	380.5	573.7	603.5	488.4	579.9
201687_s_at	NA	414.9	1263.2	900.5	703.6	651.9	362.3	625.5	808.2	572.9	404.7	682.8	745.1
201688_s_at	NA	793.1	651.9	1234.6	831.4	549.8	1426.8	671.5	675.4	1390.7	667.6	633.8	1346.8
201689_s_at	NA	549.5	798.2	893.3	807.8	785.5	705	526.8	804	861	534.2	807	591.3
201690_s_at	NA	875.1	1504.3	1265	1099.8	1751.6	1179.1	697.9	1636.4	1127.1	946.8	1506.2	1148.6
201691_s_at	NA	42.6	22.6	16	72.6	34.3	20.8	27.3	40.5	12.2	45.4	25.4	29.8
201692_at	NA	584.9	485.3	698.9	711	749.3	635.7	723.9	713.4	669	808.3	693.7	607.6
201693_s_at	NA	213.2	1187.2	221.1	118.3	169.7	122.9	217.3	126.5	59.3	213.5	144.8	102.9
201694_s_at	NA	342.7	2105.6	534.4	233.7	251.7	266.1	326.3	252	193.5	308.8	354.9	225.6
201695_s_at	NA	1007.8	1225	814.7	886.5	1475.3	1009.4	1180.8	1025.6	783.5	984.5	1146.1	909.7
201696_at	NA	1893.7	1361.4	1525.6	1860	1888	2029.3	2004.9	1795	1733.9	1732.4	1803.5	2236.8
201697_s_at	NA	935.9	1072.9	765.3	1435	1270.9	965	1386.6	1305.8	885.9	1536.5	1414.8	983.6
201698_s_at	NA	3353.8	3421.4	2872.3	3278.5	3140.4	2980	3320.5	2781.2	2858.4	3706.5	2872.7	2760
201699_at	NA	1064.5	1176.5	782.7	1129.7	1152.4	526.3	580.6	1163.2	747.3	1006.8	1025.4	661.8
201700_at	NA	1383.2	1408.4	1474.2	1568.7	1630.7	1169.2	1547.6	1326.2	1188.6	1272.8	1524.4	1077.6
201701_s_at	NA	499	418.3	372.8	565.9	455.8	202.7	341.8	369.5	317.8	778.1	707.5	257
201702_s_at	NA	177	302.2	230.7	199.2	338.5	277.9	186.2	358.3	292.8	122.5	379.9	348.7
201703_s_at	NA	914.1	803.2	770	688	857.2	985.6	1084.7	875.1	874.1	823	864	1037.7
201704_at	NA	689.5	564.8	547.3	703	551.4	616.1	644.8	687.9	793.5	779.2	579.6	648.7
201705_at	NA	1065.3	1087.3	993.9	1091.8	1131.5	1432.3	1086.9	906.2	992.8	933.5	1353.8	1077.1
201706_s_at	NA	653.5	637.5	811.4	654.8	535.9	440.8	696.3	511.4	799.5	542.2	648.2	663.6
201707_at	NA	279.6	324	318.7	422.2	335.4	324.7	334.4	448.1	279.5	440.1	334.9	356
201708_s_at	NA	336.5	165.8	275.2	368.2	232.4	449.8	555	266.7	397.5	478.6	227.9	413.5
201709_s_at	NA	1006.3	545.1	724.2	1043.6	713.7	964	840.8	733.6	996.5	1116.3	757.4	769.9
201710_at	NA	190.1	59.3	43.8	58.8	407.3	68.2	325	386.9	183.8	414.6	329.6	59.2
201711_x_at	NA	732.2	686.9	918.3	841.8	510.8	1141.5	755.9	764.4	897.9	687	462.9	901.7
201712_s_at	NA	319.5	204.8	238	233.8	233.6	251	340.9	269.7	211.1	452.8	365.6	281
201713_s_at	NA	565.4	460.6	588.3	885.3	687.4	543.9	506.8	862.9	594.6	713.1	559.3	667.3
201714_at	NA	1130.6	1184.4	1097.8	1439.6	1779.4	1490.8	1473.8	1556.8	1545.6	1459.9	1688	1660.2
201715_s_at	NA	549.6	600.2	564.7	596.5	623.4	534.4	580.8	625.7	529	586.4	555	714
201716_at	NA	971.8	831.8	890.3	789.3	835.9	1140.7	1002.6	947.9	962.7	911.4	941.2	923.3
201717_at	NA	2644.2	2935.2	2612.1	2412.6	2705.1	3161.5	3048.2	2770.3	3021.4	2546.8	2941.1	2487.8
201718_s_at	NA	821.5	1078.5	1491.8	552.6	273.9	701.3	344	329.2	451.7	245.3	343	536
201719_s_at	NA	648.8	1169.2	1125.2	621.2	417.3	461.4	537.6	363.5	516.9	467.1	470.6	543.9
201720_s_at	NA	1772.6	1252.8	1850.5	514.8	314.7	429.8	547.6	288	403.5	553.1	272.1	327.1
201721_s_at	NA	3671.5	3233.8	3144.7	990.3	924	572.3	1035.4	791	817.9	1218.8	746.9	691.3
201722_s_at	NA	1917.8	5032.8	3024.5	1687	1699.5	1417.6	1406.2	1453.5	1494.5	1514.8	1401.7	1404.7
201723_s_at	NA	2405.8	6236.4	4764.3	1629	1687.6	2101	1750.5	1917.1	1728	1674.6	1485.3	1585.9
201724_s_at	NA	859.2	1826.5	1094.9	876	595.2	342	803.4	626.8	458	969.9	585.9	435.5
201725_at	NA	988.2	1677.2	1359	1153	1476.6	1540	1768.3	1413.5	1063.1	1525.7	1654.3	1441.8
201726_at	NA	2698.8	2938	2865	2593.9	2923.3	2380.5	2505.4	3269.4	3309	2839	3151.7	2657.2
201727_s_at	NA	805.6	1028.1	957.6	757	729.7	981.3	1157.3	796.9	1117.9	878.9	762.9	1076.3
201728_s_at	NA	344	436.4	401.5	321.9	456.2	579.4	510.8	521.1	471.1	380.5	591.9	454.7
201729_s_at	NA	1293.6	436	1229.2	1623.1	382.9	1491	1752.7	423.5	1872.1	1395.9	444.6	1619.9
201730_s_at	NA	1182.2	1016	1073.7	1071.8	1362.7	1282.6	1405.1	2171.2	1077.5	1321.3	1129.4	1383.1
201731_s_at	NA	1280.6	747.7	984	1425.1	1061	1003.3	1516.1	1329	891.7	1625.2	884.1	1217.8
201732_s_at	NA	373.3	322.3	409.5	344.2	332.3	355.6	379	390.2	401.5	344	395.4	427.5
201733_at	NA	258	183.8	154.8	188.6	142	111.8	139.7	367	198.6	176.7	324	117.3
201734_at	NA	1494.5	1092.1	1097.1	1423.6	1246.4	1279.9	1399.1	1307.5	1208.8	1221.1	1104.8	1254.8
201735_s_at	NA	1217.1	1009.2	1587.1	1276	1036.6	1199.3	968.5	1051.8	1584.5	1118	1063	1631.3
201736_s_at	NA	1961.3	1460.3	2114.2	2041	1454.7	2110.2	2121.7	1502	2250	1920.9	1536.3	2101.6
201737_s_at	NA	1023.3	750.9	620.2	1106.8	1066.4	622.3	1123.9	1115.2	662.5	938.9	1165.6	726.1
201738_at	NA	1888.6	2544.3	2209.8	1926.9	1931.1	1327.4	1614.3	1754.5	1545.2	1653	1795.2	1624.9
201739_at	NA	849.8	1388.2	965.3	626.7	577.7	672.8	579.7	571.1	645.4	596.6	610.8	635.9
201740_at	NA	2147.2	2292.9	1775.7	2679.8	2018.3	2273.3	2016.4	2152	2467.3	2181.3	2370	2251.6
201741_x_at	NA	127.8	63.6	68.2	130.2	60.4	154.8	157.3	60.8	89.9	165.4	44.2	68.4
201742_x_at	NA	3164.9	1923.9	2314.5	3158.9	2133.4	3298	3675.2	2264.3	3112.7	2772.2	2376.5	3124.4
201743_at	NA	104.6	100.7	29.9	147.9	78.6	100.2	180	74.8	19.2	130.8	39.3	24.5
201744_s_at	NA	61.3	201.3	105.3	15.7	22	1	5.6	38.8	11.1	7	20.8	12.8
201745_at	NA	1253.1	1255	951.4	1241.8	1526.4	1032.2	1109.2	1804.3	945.2	1382.5	1489.8	1068.5
201746_at	NA	1153.1	781.9	1222.8	1481.1	1187.7	1765.8	1346.2	1073.7	1703.7	1569.5	935.4	1919.8
201747_s_at	NA	39.3	79.6	71.7	107	167.2	57.9	138.1	88.6	94.2	77.2	99.7	125.3
201748_s_at	NA	540.5	488.3	433.4	514.4	559.1	481.7	487.5	541.6	438.8	543.9	539.6	607
201749_at	NA	888.6	687.5	714.5	453.8	544.5	559.9	815	488.9	593	549.2	480.7	716.3
201750_s_at	NA	164.7	44.2	311.7	158.9	151.1	327.3	265.6	56.6	348.9	116.2	150.2	275.2
201751_at	NA	950.3	724.7	913.1	1064.1	1033.7	1159.3	837	928.4	1227.2	925.2	1071.4	806.1
201752_s_at	NA	1786.6	1010.2	1443.2	1823.9	1341.8	1760.7	2108.2	1669.5	2141.9	2196.3	1019.3	1941.4
201753_s_at	NA	1057.3	799.8	929.6	1252.5	1105.4	1027.8	991.7	1339.3	1167.8	1311.1	1186.8	1089.1
201754_at	NA	7189.5	9752.6	5903.7	6296.2	7868	7647.4	6597.6	7175.7	5589.2	6274.1	7769.6	6664.7
201755_at	NA	84.9	176.4	227.5	220.7	263	13	53.3	96.5	39.8	78.9	224.5	69.9
201756_at	NA	712.3	621.7	972.6	851.1	875.5	1147.6	1315.7	871	1385.2	1020.6	971.7	1075
201757_at	NA	6247.7	10127	7540.1	6425.8	8850.2	6859.2	6438.5	8037.5	5695.6	6988.4	9567.7	6889.6
201758_at	NA	1590.9	1927.8	1947.2	1295.4	1487	1349	1860.4	1550.2	1574.1	1646.8	1632.1	1706.4
201759_at	NA	99.1	58.3	45.1	28	82.5	90	43.8	109.5	27.2	31.9	138.8	12.5
201760_s_at	NA	2701.2	3775.1	3170.3	2556	2822	1684.9	2106.5	2801.2	2112.8	2289.4	2856	1869.4
201761_at	NA	1420.7	1358.5	1473.2	1597.4	1531.1	935.9	1120.6	1381.3	1290.3	1202.9	1805	1512.6
201762_s_at	NA	2181.3	4055.4	2164.8	2317.3	3330.1	2401	1948.5	3010.7	1936.9	2463.5	2792.9	2147.8
201763_s_at	NA	488.1	1113.3	858.1	531.9	365.6	469.9	593.2	267.6	458.1	309.9	566.7	552.4
201764_at	NA	611.8	1120.7	637.9	716	787.1	475.4	694.2	520.1	630.3	951.4	917	543.9
201765_s_at	NA	1019.9	1224.3	1217.8	907.3	1469.8	1397.9	1321.7	1507.6	1587.9	922.3	1517.4	1604.7
201766_at	NA	63.8	99.3	18.9	64.1	65.4	80.9	36.9	102.8	81.6	51	12.2	105.5
201767_s_at	NA	306.1	421	226.3	483.3	456.3	475.3	393.9	433.8	312.3	322.7	463.1	574
201768_s_at	NA	1205.1	884.5	1473	1125.4	996.9	1636.7	1067.1	1042.1	1363.6	861.1	1159.6	1629.7
201769_at	NA	1157.2	1096.4	1179.4	1298.6	1525.7	1283.9	1021.1	1556.6	1306.1	1053.7	1512.3	1380.3
201770_at	NA	934.2	911.8	781.6	765.6	1407.4	979.1	1365.7	1089.6	1074.6	1200.6	1146.4	794.4
201771_at	NA	1512.7	1409	2074.1	1751.4	2027.4	1848	1761.1	1822.6	1971.3	1610.7	2227	2497.6
201772_at	NA	1439.6	2125.8	2199.9	1411.2	1072.4	834.2	1020.5	992.9	1043.1	1137.9	796.3	982.4
201773_at	NA	1081.5	1570.5	1085.7	1297.2	1623.5	1159.7	973.2	1789.6	1242.6	1143.2	1695.4	1426.6
201774_s_at	NA	262	185.6	141.8	371	316.1	208.4	383.1	353.7	302.2	431.6	316.7	268.4
201775_s_at	NA	691.8	571.9	729.4	593.6	515.9	655.9	1041.4	538.6	749.2	889.9	555	681
201776_s_at	NA	389.8	771.6	543.7	630.7	506.3	354.7	352.8	592.6	538.3	446.2	611.8	496.3
201777_s_at	NA	326.1	441.4	617.9	460.8	230.5	370.8	386	342	413.2	342.1	440.1	427.3
201778_s_at	NA	1368	1227.7	1230	1295.1	1192.7	1322.2	1464.9	1422.1	1342.2	1408.9	1300.8	1098.2
201779_s_at	NA	1286.3	1326.1	1261.1	1054.6	1068.1	866.4	952.6	1145	1027.3	938.7	1049	1001.9
201780_s_at	NA	380.9	356.5	361.5	441.5	371.7	242.9	223.8	325	266.6	278.8	234.8	231
201781_s_at	NA	694.5	685	766.4	686.6	578.4	739	1101.6	618.6	838.1	685	670.9	893.1
201782_s_at	NA	1065.7	1500.5	1519.8	1426.6	1234	1236.8	1693.7	1324	1599.7	1748.8	1202.4	1459.9
201783_s_at	NA	1688.4	1581.3	1607	1954.6	2042.1	2400.3	2001.2	1837	1928.4	2006.6	2115.6	2137.9
201784_s_at	NA	2337	3888.9	3279.5	3153.9	3783.5	3055.8	2468	3821.2	3818.3	1985.4	5061.9	3199.4
201785_at	NA	385.6	219.5	182.6	220.2	229	278.9	445.7	242.8	215.1	514.7	249.7	175.1
201786_s_at	NA	2029.8	1674.7	1784.4	1935	2114.7	1951.6	1965.3	2149.9	1902.8	2121.4	2054.2	1990.7
201787_at	NA	49.7	41	26	30.9	29.2	31	58.9	32.8	23.5	35.4	40.6	31.1
201788_at	NA	661	376.1	512.9	716	647.9	490.6	659.5	705.3	592.3	670.4	699.5	585.8
201789_at	NA	78.3	25.8	33.7	52.8	34.2	52.7	17	27.4	50.6	30.8	76.5	6.8
201790_s_at	NA	2645.3	3122.5	2433.7	2152.9	1831	2217.6	3005.7	1854.8	2247.3	2286.6	2095.3	2277.8
201791_s_at	NA	2607.8	3905.5	2707.2	2204.7	1701.9	1710.6	1928.2	2216.8	1692.5	2324.9	1702.6	1596.8
201792_at	NA	35.7	34.9	23	22.8	40.9	17.5	55.4	11.5	30.2	54.4	54.2	26
201793_x_at	NA	241.6	185.8	313	189.5	173.6	286.1	308.2	179.1	377.6	261.1	287.7	316.9
201794_s_at	NA	1169.1	740.2	727.8	1097.4	769.2	1054.2	968.6	640.1	1005.8	814.6	832.6	999.9
201795_at	NA	1278.9	460.1	645.6	2240.7	1489.4	1115.3	1350	1698.2	1923.3	1333	2086.1	1452.7
201796_s_at	NA	282.7	227.9	364.9	321.7	348.6	715.5	504.4	299.6	712.8	310.2	260.4	721.2
201797_s_at	NA	845.7	641	625.1	969.6	1084.5	1221.1	1104.4	914.2	1010.8	1e3	786.1	1148.5
201798_s_at	NA	4258.5	4277.9	4148.5	4342.1	5435.5	4943.4	4238.4	6296	5173.5	5019.6	6540.2	4455
201799_s_at	NA	922.4	729.5	1011	1257.4	1085.1	1310.8	911.5	936.9	1321.3	975.5	1130.3	1486.5
201800_s_at	NA	1313.2	809.6	1274	1372.3	1663.1	1441.9	1139.6	1371.2	1333	1073.4	1429.5	1303.9
201801_s_at	NA	1229.3	756.6	1474.4	1593.4	419.2	1019.8	1784.9	493	1052.2	1121.3	569.9	1236.8
201802_at	NA	1061.6	859.4	1156.2	1071.6	694.4	990.9	1179	690.3	768.3	1018.2	753.9	983.1
201803_at	NA	2444	2600.8	1785.4	2220.9	2064.3	1912.7	2204.3	2435.8	1863	2487	2403.2	1805.2
201804_x_at	NA	2376.9	2342.4	2862.9	2493.9	2720.7	2673.8	2633.2	2281.7	3006.4	2913.7	2819.1	2189.5
201805_at	NA	1097.1	663	1237.8	1437.1	681	1772	1319.1	753.7	1486.7	1155.9	712.8	1548.7
201806_s_at	NA	139.3	149.2	157.1	283.9	205.2	229.8	333	193.9	149.5	328.4	201.8	209.5
201807_at	NA	3252.5	2509.9	3143.1	3514.7	4384.4	4003.2	2889.1	4284.7	3850.8	3323.8	3725.8	3786
201808_s_at	NA	150.8	178.1	84.4	152.7	43.2	147.3	98.3	55.1	188.7	89.4	198.4	172.9
201809_s_at	NA	126.9	113.9	70.1	54.1	133.1	31.2	192.2	93	77.2	142.7	92.4	100.4
201810_s_at	NA	552	676.8	708.9	360.2	578.3	667.9	234.2	577.6	680.5	299.6	583.5	536.8
201811_x_at	NA	814.2	1016.3	1104.3	610.3	1070.7	805.3	370.1	1086.6	1085.3	441.9	1119.6	968.4
201812_s_at	NA	4184.5	5809.8	4702.9	3959.5	4714.6	4241.8	3979.4	4854.6	4452.6	4268.8	4917.5	4966.8
201813_s_at	NA	341.6	274.2	362.9	314.3	374.7	413.7	351.9	522.7	467.4	274.7	377.9	474.5
201814_at	NA	523.4	344.8	352	437.9	403.1	431.1	513.4	584.1	509.1	645.4	542.8	414.6
201815_s_at	NA	290.3	195.1	327.6	210.2	69.6	373.6	372.9	204.3	290.1	364.9	197	248.2
201816_s_at	NA	685.8	238.2	351.8	1278.7	867	749.3	1009.6	787.8	1047.6	1087.9	831.9	929.1
201817_at	NA	959.6	943.5	825.8	1042.4	955.4	972.6	835	1213.7	1134.4	1042.2	1047.5	1003.8
201818_at	NA	637.7	141.4	295.8	744.3	160.2	237	786.6	151.9	236.4	688.8	182.7	268.4
201819_at	NA	364.7	350.1	487.5	421.2	324.9	423.2	490.4	324.4	546.5	448.3	347.2	477.6
201820_at	NA	103.7	50.7	23.9	78.8	11.9	82.5	46.7	15.2	25.1	92.4	27.7	15.1
201821_s_at	NA	1209	1442.6	1426	1618.4	2143.6	1657.9	1018.6	1687.7	1286.9	1249.1	1857.8	1576.8
201822_at	NA	93.6	109.3	56.4	78.4	82.5	104.6	126.2	115	113.7	108.2	129.2	92.7
201823_s_at	NA	970.7	768.9	1085.3	828.2	548.1	738.9	699.7	556.3	858.9	730.6	613.6	619.9
201824_at	NA	520.7	478.9	793.4	601.7	427.7	452.5	396.7	415.4	591.2	473.7	532.1	504.8
201825_s_at	NA	711.4	509.9	824.3	908.5	952.3	895.6	754.9	694.3	1160	997.3	815.6	1144.2
201826_s_at	NA	367.6	330.8	274.4	360.6	370.3	353.7	472.2	329	391.9	475.4	368.5	374.3
201827_at	NA	188.7	295.7	204.7	269.1	211.4	194.8	215.6	178.2	235.5	274.9	228.4	272.3
201828_x_at	NA	4087.4	3391.7	3935.3	3559.6	3549.3	4988	4446.8	3473.1	4498.6	4115	3073.6	4615.2
201829_at	NA	1257	1318.8	842.5	1375.6	675.1	438.8	839.9	674.6	404.3	1150.6	787.1	442.5
201830_s_at	NA	2940.8	2797.8	2858.7	2790.5	1619.3	1262.2	2859.7	1447.1	1440.9	2231.6	1217.6	1541.7
201831_s_at	NA	1029.1	758.8	951.4	1165.8	666.6	1308.2	1066.4	986.3	1202.1	874.3	827.7	1400.8
201832_s_at	NA	2508.5	1715.7	2817.6	2317.2	2668.4	3495.5	2294	3152.4	3066.7	2515.5	2193.7	3254.6
201833_at	NA	835.8	1038.9	1215.6	1362.2	1429.2	871.9	1017.8	1211.5	977.2	1164.2	1439.1	1068
201834_at	NA	320.5	169.3	222	328	273.8	274.4	318.4	267.1	245.1	190.5	235.7	297.4
201835_s_at	NA	363.4	353.7	411.2	313.9	370.4	425.2	513.2	367.9	414.1	603	283.6	392.8
201836_s_at	NA	245.5	184.6	160.8	273.8	109.7	182.8	246.2	165.2	222.8	315.8	176.2	165.8
201837_s_at	NA	823.1	663.6	581.5	876	744.2	560.6	988.7	658.8	627.1	1082.5	590.6	791.5
201838_s_at	NA	159.9	131	129.8	172.1	129.7	137.8	302.4	132.6	169.8	251.1	131.9	136.6
201839_s_at	NA	267.8	359.6	335.9	334.3	434.7	102.8	185.3	479.4	419.5	264.1	466.9	269.6
201840_at	NA	1617.7	2057.3	2141	1602	1794	2388.7	1973.8	2356.4	1958.2	2587.3	3145.3	3058.9
201841_s_at	NA	5061.1	4208.4	5095.4	3957.4	8816.5	7135.5	4047.8	4892	5066.1	3348.5	5967.2	5640.6
201842_s_at	NA	1555.3	1939.3	1901.2	1963.7	2699.6	2242.2	2104.5	2632.9	2607.8	1949.6	2878.2	2691.3
201843_s_at	NA	398.4	411.8	317.9	536.1	623.5	395.9	427	608.8	483.7	427.4	774.3	375.1
201844_s_at	NA	691.4	1049	745.2	796.7	939.5	614.3	643	1221.9	896	587.9	1074.7	931.4
201845_s_at	NA	626.7	750.4	846.9	849.3	1014.1	696.2	677.7	829.7	897	700.1	809.7	920.1
201846_s_at	NA	1014.2	1386.1	1386.7	1093.6	1242.1	1216.7	1330.8	1435.2	1479.4	947.3	1234.6	1266
201847_at	NA	2654.5	1884.5	1678.7	3001.7	3110.1	2550.6	3118.3	3325.6	4097.4	3473.9	3313.9	2917.5
201848_s_at	NA	2830	1752.3	2534.9	4237.8	3532	5302.5	3649.6	3974	5500.8	3997.1	3576.5	4861.3
201849_at	NA	3524.8	2954.3	3876	4249.2	5152	3681.8	3093.5	4950	5834.9	4308	5894.5	4817.5
201850_at	NA	2161.5	1356.4	1508.9	2284.2	2399.3	2666.6	2951.4	2258.8	2115	2206.8	2366.2	2606.8
201851_at	NA	602.3	987.5	750.6	738.7	1005	1037.8	659.2	731.9	890.4	757.3	897.3	1280.2
201852_x_at	NA	114.6	87	70.6	44.3	50.9	72.4	105.6	92.9	69.8	109.9	74.8	91.7
201853_s_at	NA	2256.2	1034.2	1509.9	2610.4	1942.8	3088.3	2969.5	2131.4	2182.9	2528.8	2068.1	2573.5
201854_s_at	NA	809.8	947.5	838.8	718.3	883.7	1120.3	647.6	787.4	918	580.9	906.3	815.4
201855_s_at	NA	211.6	81	82.9	181.5	209.2	93.5	140.5	138.4	100.3	161.1	154.5	134.6
201856_s_at	NA	857.7	711	565.8	862.5	699.9	1043.7	1019.1	729.4	776.9	827.9	699.4	730.2
201857_at	NA	2344.3	1930.5	1754	2147.2	2608.1	2041	2709.6	2806.5	1761.5	2362.6	2800.7	2438.9
201858_s_at	NA	1529.2	1779.5	1544.6	631.2	551.7	751.9	625.5	441.6	568.3	861.8	497.9	685.4
201859_at	NA	1402.1	2557.1	2610.8	956.7	1206	866.1	941	856.1	876.7	726.2	1076	1067.9
201860_s_at	NA	1160.8	629.3	479.7	2631.9	1765	1077.2	2490.2	1867.7	946.9	2585.8	1878.8	1214.3
201861_s_at	NA	755.3	440.5	1127.2	761.7	545.6	724.5	640.1	745.9	912.4	497.4	664	963.1
201862_s_at	NA	1260.7	773.6	1431.9	1326.9	919.5	1151.7	1201.5	1129.8	1722.7	1195.9	978.8	1131.5
201863_at	NA	1562.1	1217.8	1434.6	1357.7	886.3	921.6	1479.2	610	976.7	1509.6	806.7	1105.2
201864_at	NA	2792.9	3376.1	3391.7	2338.6	2571.8	2246	2399.7	2154	2766	2204.1	2221.8	2524.2
201865_x_at	NA	2374.8	1930.2	1268.7	2540.4	2367.8	2751.8	2403.4	3403.8	1987.5	3186.6	2642.3	2243.5
201866_s_at	NA	735.4	513.7	538.5	1112.5	759.3	1330.4	956.3	657.8	1131.8	815.5	728.7	1149.1
201867_s_at	NA	408	264	624.2	569.2	508.8	620.7	572.7	649.1	759.2	451	645.9	858.4
201868_s_at	NA	178.2	69.1	252.7	287.1	117.1	362.1	284.1	161.4	412.9	233.9	143.6	377
201869_s_at	NA	181.3	119.4	274.9	96.4	202.9	415.1	227.1	289.6	466.4	414.4	323.3	514.5
201870_at	NA	1452.6	1319.9	1103.2	1485.3	1509.8	1734.2	1742.1	1660.8	1487.1	1696	1577.3	1609.5
201871_s_at	NA	1083	897	825	699.7	742.3	951.9	984.2	985.8	952.1	863.7	1042.5	992.7
201872_s_at	NA	1300.5	1583.4	1417.7	1554.4	1503.1	1327.2	1504	1505.3	1792.1	1504.4	1493.9	1853.2
201873_s_at	NA	716.6	631	658.5	931.8	857.8	603.7	834.4	933.4	783.1	863.3	930.1	679.8
201874_at	NA	1976.5	1365.1	1469.9	1534.2	1091.4	1523.7	2045	1162.3	1585.8	1738.5	1166.2	1354.7
201875_s_at	NA	829.5	732.4	906.7	796.9	655.6	490.9	797.1	712.3	663.8	750.7	928.2	565.6
201876_at	NA	466.6	775.9	485.4	429.8	677	553.9	401.5	712.8	496.4	458.9	680.9	542.9
201877_s_at	NA	786.8	715.8	737.7	1009.5	576.8	272.2	802.4	612.4	719.7	852.8	650.2	547.2
201878_at	NA	247.3	270.3	333	251.1	226.2	221.2	215.5	282.3	294.4	261.2	281.4	253.5
201879_at	NA	408.4	493.7	574	506.2	633.1	522.4	680.9	677	619.4	520.6	626.6	483.2
201880_at	NA	408.2	160.7	285	491.5	216.7	290.9	400.7	245.3	318.6	257.1	185.3	315.8
201881_s_at	NA	603	722.1	635.7	554.5	659.7	658.4	580	597.7	620.7	496.8	687.6	712.9
201882_x_at	NA	59.5	39.9	87.2	22	12.4	48.5	32.1	96.4	17.2	54.6	26.9	79.9
201883_s_at	NA	114.2	266.7	519.8	252.5	422.7	434.1	178.9	297.3	415.1	265.7	275.8	427.3
201884_at	NA	176.2	218.6	120.3	118.7	116	236.6	254.9	275.4	186.7	224.4	143.7	142.7
201885_s_at	NA	2788.1	2559.1	2560.7	2817.2	3008.8	3099.8	2692.8	2772.3	3006.4	2885.8	2915	3210.1
201886_at	NA	484.2	411.7	518.6	393.7	259.1	531.5	618.9	366	472.8	495.3	344.3	481
201887_at	NA	412.6	353.7	399.3	862.6	448.5	458.4	868.6	546.7	691	935.9	504	521.3
201888_s_at	NA	227.5	246.3	120.7	209.2	219.8	210.7	197.7	234.2	138.6	240.4	223.8	203.7
201889_at	NA	1892.4	1320.8	1939	2504.9	2723.9	1984.5	1972.4	3047.8	2461.9	2390.1	2493.5	1720.6
201890_at	NA	435.3	570.7	307	1178.1	1245	573.8	1022.5	1192.2	528	1254.3	1406.9	544.8
